-4.62 -4.81  0.65 -0.65
-4.62 -4.76  0.68 -0.68
-4.62 -4.71  0.71 -0.71
-4.62 -4.67  0.75 -0.75
-4.62 -4.62  0.79 -0.79
-4.62 -4.57  0.83 -0.83
-4.62 -4.52  0.87 -0.87
-4.62 -4.48  0.91 -0.91
-4.62 -4.43  0.95 -0.95
-4.62 -4.38  0.99 -0.99
-4.62 -4.34  1.03 -1.03
-4.62 -4.29  1.07 -1.07
-4.62 -4.24  1.10 -1.10
-4.62 -4.19  1.14 -1.14
-4.62 -4.15  1.17 -1.17
-4.62 -4.10  1.20 -1.20
-4.62 -4.05  1.22 -1.22
-4.62 -4.01  1.25 -1.25
-4.62 -3.96  1.27 -1.27
-4.62 -3.91  1.29 -1.29
-4.62 -3.86  1.30 -1.30
-4.62 -3.82  1.32 -1.32
-4.62 -3.77  1.33 -1.33
-4.62 -3.72  1.34 -1.34
-4.62 -3.68  1.34 -1.34
-4.62 -3.63  1.34 -1.34
-4.62 -3.58  1.34 -1.34
-4.62 -3.53  1.34 -1.34
-4.62 -3.49  1.33 -1.33
-4.62 -3.44  1.32 -1.32
-4.62 -3.39  1.31 -1.31
-4.62 -3.35  1.29 -1.29
-4.62 -3.30  1.27 -1.27
-4.62 -3.25  1.25 -1.25
-4.62 -3.20  1.22 -1.22
-4.62 -3.16  1.20 -1.20
-4.62 -3.11  1.17 -1.17
-4.62 -3.06  1.14 -1.14
-4.62 -3.02  1.10 -1.10
-4.62 -2.97  1.07 -1.07
-4.62 -2.92  1.03 -1.03
-4.62 -2.87  0.99 -0.99
-4.62 -2.83  0.95 -0.95
-4.62 -2.78  0.91 -0.91
-4.62 -2.73  0.87 -0.87
-4.62 -2.69  0.83 -0.83
-4.62 -2.64  0.79 -0.79
-4.62 -2.59  0.75 -0.75
-4.62 -2.54  0.71 -0.71
-4.62 -2.50  0.68 -0.68
-4.62 -2.45  0.65 -0.65
-4.62 -2.40  0.63 -0.63
-4.62 -2.36  0.61 -0.61
-4.62 -2.31  0.60 -0.60
-4.62 -2.26  0.60 -0.60
-4.62 -2.21  0.61 -0.61
-4.62 -2.17  0.63 -0.63
-4.62 -2.12  0.66 -0.66
-4.62 -2.07  0.70 -0.70
-4.62 -2.03  0.74 -0.74
-4.62 -1.98  0.79 -0.79
-4.62 -1.93  0.85 -0.85
-4.62 -1.88  0.90 -0.90
-4.62 -1.84  0.97 -0.97
-4.62 -1.79  1.03 -1.03
-4.62 -1.74  1.10 -1.10
-4.62 -1.70  1.17 -1.17
-4.62 -1.65  1.24 -1.24
-4.62 -1.60  1.31 -1.31
-4.62 -1.56  1.38 -1.38
-4.62 -1.51  1.45 -1.45
-4.62 -1.46  1.52 -1.52
-4.62 -1.41  1.60 -1.60
-4.62 -1.37  1.67 -1.67
-4.62 -1.32  1.74 -1.74
-4.62 -1.27  1.81 -1.81
-4.62 -1.23  1.87 -1.87
-4.62 -1.18  1.94 -1.94
-4.62 -1.13  2.01 -2.01
-4.62 -1.08  2.07 -2.07
-4.62 -1.04  2.13 -2.13
-4.62 -0.99  2.19 -2.19
-4.62 -0.94  2.25 -2.25
-4.62 -0.90  2.31 -2.31
-4.62 -0.85  2.36 -2.36
-4.62 -0.80  2.41 -2.41
-4.62 -0.75  2.46 -2.46
-4.62 -0.71  2.51 -2.51
-4.62 -0.66  2.55 -2.55
-4.62 -0.61  2.60 -2.60
-4.62 -0.57  2.63 -2.63
-4.62 -0.52  2.67 -2.67
-4.62 -0.47  2.70 -2.70
-4.62 -0.42  2.73 -2.73
-4.62 -0.38  2.76 -2.76
-4.62 -0.33  2.78 -2.78
-4.62 -0.28  2.81 -2.81
-4.62 -0.24  2.82 -2.82
-4.62 -0.19  2.84 -2.84
-4.62 -0.14  2.85 -2.85
-4.62 -0.09  2.86 -2.86

-4.57 -9.42  0.59 -0.59
-4.57 -9.38  0.63 -0.63
-4.57 -9.33  0.67 -0.67
-4.57 -9.28  0.72 -0.72
-4.57 -9.24  0.77 -0.77
-4.57 -9.19  0.83 -0.83
-4.57 -9.14  0.90 -0.90
-4.57 -9.09  0.96 -0.96
-4.57 -9.05  1.03 -1.03
-4.57 -9.00  1.10 -1.10
-4.57 -8.95  1.17 -1.17
-4.57 -8.91  1.25 -1.25
-4.57 -8.86  1.32 -1.32
-4.57 -8.81  1.39 -1.39
-4.57 -8.77  1.46 -1.46
-4.57 -8.72  1.54 -1.54
-4.57 -8.67  1.61 -1.61
-4.57 -8.62  1.68 -1.68
-4.57 -8.58  1.75 -1.75
-4.57 -8.53  1.82 -1.82
-4.57 -8.48  1.89 -1.89
-4.57 -8.44  1.96 -1.96
-4.57 -8.39  2.03 -2.03
-4.57 -8.34  2.09 -2.09
-4.57 -8.29  2.15 -2.15
-4.57 -8.25  2.21 -2.21
-4.57 -8.20  2.27 -2.27
-4.57 -8.15  2.33 -2.33
-4.57 -8.11  2.38 -2.38
-4.57 -8.06  2.44 -2.44
-4.57 -8.01  2.49 -2.49
-4.57 -7.96  2.53 -2.53
-4.57 -7.92  2.58 -2.58
-4.57 -7.87  2.62 -2.62
-4.57 -7.82  2.66 -2.66
-4.57 -7.78  2.70 -2.70
-4.57 -7.73  2.73 -2.73
-4.57 -7.68  2.76 -2.76
-4.57 -7.63  2.79 -2.79
-4.57 -7.59  2.81 -2.81
-4.57 -7.54  2.83 -2.83
-4.57 -7.49  2.85 -2.85
-4.57 -7.45  2.86 -2.86
-4.57 -7.40  2.88 -2.88
-4.57 -7.35  2.88 -2.88
-4.57 -7.30  2.89 -2.89
-4.57 -7.26  2.89 -2.89
-4.57 -7.21  2.89 -2.89
-4.57 -7.16  2.89 -2.89
-4.57 -7.12  2.88 -2.88
-4.57 -7.07  2.87 -2.87
-4.57 -7.02  2.85 -2.85
-4.57 -6.97  2.83 -2.83
-4.57 -6.93  2.81 -2.81
-4.57 -6.88  2.79 -2.79
-4.57 -6.83  2.76 -2.76
-4.57 -6.79  2.73 -2.73
-4.57 -6.74  2.70 -2.70
-4.57 -6.69  2.66 -2.66
-4.57 -6.64  2.62 -2.62
-4.57 -6.60  2.58 -2.58
-4.57 -6.55  2.54 -2.54
-4.57 -6.50  2.49 -2.49
-4.57 -6.46  2.44 -2.44
-4.57 -6.41  2.39 -2.39
-4.57 -6.36  2.33 -2.33
-4.57 -6.31  2.28 -2.28
-4.57 -6.27  2.22 -2.22
-4.57 -6.22  2.16 -2.16
-4.57 -6.17  2.10 -2.10
-4.57 -6.13  2.03 -2.03
-4.57 -6.08  1.97 -1.97
-4.57 -6.03  1.90 -1.90
-4.57 -5.98  1.83 -1.83
-4.57 -5.94  1.76 -1.76
-4.57 -5.89  1.69 -1.69
-4.57 -5.84  1.62 -1.62
-4.57 -5.80  1.54 -1.54
-4.57 -5.75  1.47 -1.47
-4.57 -5.70  1.40 -1.40
-4.57 -5.65  1.32 -1.32
-4.57 -5.61  1.25 -1.25
-4.57 -5.56  1.18 -1.18
-4.57 -5.51  1.11 -1.11
-4.57 -5.47  1.04 -1.04
-4.57 -5.42  0.97 -0.97
-4.57 -5.37  0.90 -0.90
-4.57 -5.32  0.84 -0.84
-4.57 -5.28  0.78 -0.78
-4.57 -5.23  0.72 -0.72
-4.57 -5.18  0.67 -0.67
-4.57 -5.14  0.63 -0.63
-4.57 -5.09  0.59 -0.59
-4.57 -5.04  0.57 -0.57
-4.57 -5.00  0.55 -0.55
-4.57 -4.95  0.54 -0.54
-4.57 -4.90  0.55 -0.55
-4.57 -4.85  0.56 -0.56
-4.57 -4.81  0.58 -0.58
-4.57 -4.76  0.61 -0.61
-4.57 -4.71  0.64 -0.64
-4.57 -4.67  0.68 -0.68
-4.57 -4.62  0.72 -0.72
-4.57 -4.57  0.76 -0.76
-4.57 -4.52  0.80 -0.80
-4.57 -4.48  0.84 -0.84
-4.57 -4.43  0.88 -0.88
-4.57 -4.38  0.92 -0.92
-4.57 -4.34  0.96 -0.96
-4.57 -4.29  1.00 -1.00
-4.57 -4.24  1.04 -1.04
-4.57 -4.19  1.07 -1.07
-4.57 -4.15  1.10 -1.10
-4.57 -4.10  1.13 -1.13
-4.57 -4.05  1.16 -1.16
-4.57 -4.01  1.19 -1.19
-4.57 -3.96  1.21 -1.21
-4.57 -3.91  1.23 -1.23
-4.57 -3.86  1.24 -1.24
-4.57 -3.82  1.26 -1.26
-4.57 -3.77  1.27 -1.27
-4.57 -3.72  1.27 -1.27
-4.57 -3.68  1.28 -1.28
-4.57 -3.63  1.28 -1.28
-4.57 -3.58  1.28 -1.28
-4.57 -3.53  1.27 -1.27
-4.57 -3.49  1.27 -1.27
-4.57 -3.44  1.26 -1.26
-4.57 -3.39  1.24 -1.24
-4.57 -3.35  1.23 -1.23
-4.57 -3.30  1.21 -1.21
-4.57 -3.25  1.19 -1.19
-4.57 -3.20  1.16 -1.16
-4.57 -3.16  1.13 -1.13
-4.57 -3.11  1.10 -1.10
-4.57 -3.06  1.07 -1.07
-4.57 -3.02  1.04 -1.04
-4.57 -2.97  1.00 -1.00
-4.57 -2.92  0.96 -0.96
-4.57 -2.87  0.93 -0.93
-4.57 -2.83  0.88 -0.88
-4.57 -2.78  0.84 -0.84
-4.57 -2.73  0.80 -0.80
-4.57 -2.69  0.76 -0.76
-4.57 -2.64  0.72 -0.72
-4.57 -2.59  0.68 -0.68
-4.57 -2.54  0.64 -0.64
-4.57 -2.50  0.61 -0.61
-4.57 -2.45  0.58 -0.58
-4.57 -2.40  0.56 -0.56
-4.57 -2.36  0.55 -0.55
-4.57 -2.31  0.54 -0.54
-4.57 -2.26  0.55 -0.55
-4.57 -2.21  0.57 -0.57
-4.57 -2.17  0.59 -0.59
-4.57 -2.12  0.63 -0.63
-4.57 -2.07  0.67 -0.67
-4.57 -2.03  0.72 -0.72
-4.57 -1.98  0.78 -0.78
-4.57 -1.93  0.84 -0.84
-4.57 -1.88  0.90 -0.90
-4.57 -1.84  0.97 -0.97
-4.57 -1.79  1.03 -1.03
-4.57 -1.74  1.10 -1.10
-4.57 -1.70  1.18 -1.18
-4.57 -1.65  1.25 -1.25
-4.57 -1.60  1.32 -1.32
-4.57 -1.56  1.39 -1.39
-4.57 -1.51  1.47 -1.47
-4.57 -1.46  1.54 -1.54
-4.57 -1.41  1.61 -1.61
-4.57 -1.37  1.69 -1.69
-4.57 -1.32  1.76 -1.76
-4.57 -1.27  1.83 -1.83
-4.57 -1.23  1.90 -1.90
-4.57 -1.18  1.96 -1.96
-4.57 -1.13  2.03 -2.03
-4.57 -1.08  2.09 -2.09
-4.57 -1.04  2.16 -2.16
-4.57 -0.99  2.22 -2.22
-4.57 -0.94  2.28 -2.28
-4.57 -0.90  2.33 -2.33
-4.57 -0.85  2.39 -2.39
-4.57 -0.80  2.44 -2.44
-4.57 -0.75  2.49 -2.49
-4.57 -0.71  2.54 -2.54
-4.57 -0.66  2.58 -2.58
-4.57 -0.61  2.62 -2.62
-4.57 -0.57  2.66 -2.66
-4.57 -0.52  2.70 -2.70
-4.57 -0.47  2.73 -2.73
-4.57 -0.42  2.76 -2.76
-4.57 -0.38  2.79 -2.79
-4.57 -0.33  2.81 -2.81
-4.57 -0.28  2.83 -2.83
-4.57 -0.24  2.85 -2.85
-4.57 -0.19  2.87 -2.87
-4.57 -0.14  2.88 -2.88
-4.57 -0.09  2.88 -2.88

-4.52 -9.42  0.55 -0.55
-4.52 -9.38  0.59 -0.59
-4.52 -9.33  0.64 -0.64
-4.52 -9.28  0.70 -0.70
-4.52 -9.24  0.76 -0.76
-4.52 -9.19  0.82 -0.82
-4.52 -9.14  0.89 -0.89
-4.52 -9.09  0.96 -0.96
-4.52 -9.05  1.03 -1.03
-4.52 -9.00  1.11 -1.11
-4.52 -8.95  1.18 -1.18
-4.52 -8.91  1.25 -1.25
-4.52 -8.86  1.33 -1.33
-4.52 -8.81  1.40 -1.40
-4.52 -8.77  1.48 -1.48
-4.52 -8.72  1.55 -1.55
-4.52 -8.67  1.63 -1.63
-4.52 -8.62  1.70 -1.70
-4.52 -8.58  1.77 -1.77
-4.52 -8.53  1.84 -1.84
-4.52 -8.48  1.91 -1.91
-4.52 -8.44  1.98 -1.98
-4.52 -8.39  2.05 -2.05
-4.52 -8.34  2.11 -2.11
-4.52 -8.29  2.17 -2.17
-4.52 -8.25  2.24 -2.24
-4.52 -8.20  2.30 -2.30
-4.52 -8.15  2.35 -2.35
-4.52 -8.11  2.41 -2.41
-4.52 -8.06  2.46 -2.46
-4.52 -8.01  2.51 -2.51
-4.52 -7.96  2.56 -2.56
-4.52 -7.92  2.60 -2.60
-4.52 -7.87  2.64 -2.64
-4.52 -7.82  2.68 -2.68
-4.52 -7.78  2.72 -2.72
-4.52 -7.73  2.75 -2.75
-4.52 -7.68  2.78 -2.78
-4.52 -7.63  2.81 -2.81
-4.52 -7.59  2.84 -2.84
-4.52 -7.54  2.86 -2.86
-4.52 -7.49  2.87 -2.87
-4.52 -7.45  2.89 -2.89
-4.52 -7.40  2.90 -2.90
-4.52 -7.35  2.91 -2.91
-4.52 -7.30  2.91 -2.91
-4.52 -7.26  2.92 -2.92
-4.52 -7.21  2.91 -2.91
-4.52 -7.16  2.91 -2.91
-4.52 -7.12  2.90 -2.90
-4.52 -7.07  2.89 -2.89
-4.52 -7.02  2.88 -2.88
-4.52 -6.97  2.86 -2.86
-4.52 -6.93  2.84 -2.84
-4.52 -6.88  2.81 -2.81
-4.52 -6.83  2.79 -2.79
-4.52 -6.79  2.76 -2.76
-4.52 -6.74  2.72 -2.72
-4.52 -6.69  2.69 -2.69
-4.52 -6.64  2.65 -2.65
-4.52 -6.60  2.61 -2.61
-4.52 -6.55  2.56 -2.56
-4.52 -6.50  2.51 -2.51
-4.52 -6.46  2.46 -2.46
-4.52 -6.41  2.41 -2.41
-4.52 -6.36  2.36 -2.36
-4.52 -6.31  2.30 -2.30
-4.52 -6.27  2.24 -2.24
-4.52 -6.22  2.18 -2.18
-4.52 -6.17  2.12 -2.12
-4.52 -6.13  2.05 -2.05
-4.52 -6.08  1.98 -1.98
-4.52 -6.03  1.92 -1.92
-4.52 -5.98  1.85 -1.85
-4.52 -5.94  1.78 -1.78
-4.52 -5.89  1.70 -1.70
-4.52 -5.84  1.63 -1.63
-4.52 -5.80  1.56 -1.56
-4.52 -5.75  1.48 -1.48
-4.52 -5.70  1.41 -1.41
-4.52 -5.65  1.33 -1.33
-4.52 -5.61  1.26 -1.26
-4.52 -5.56  1.18 -1.18
-4.52 -5.51  1.11 -1.11
-4.52 -5.47  1.04 -1.04
-4.52 -5.42  0.97 -0.97
-4.52 -5.37  0.90 -0.90
-4.52 -5.32  0.83 -0.83
-4.52 -5.28  0.76 -0.76
-4.52 -5.23  0.70 -0.70
-4.52 -5.18  0.65 -0.65
-4.52 -5.14  0.60 -0.60
-4.52 -5.09  0.56 -0.56
-4.52 -5.04  0.52 -0.52
-4.52 -5.00  0.50 -0.50
-4.52 -4.95  0.48 -0.48
-4.52 -4.90  0.48 -0.48
-4.52 -4.85  0.49 -0.49
-4.52 -4.81  0.51 -0.51
-4.52 -4.76  0.54 -0.54
-4.52 -4.71  0.57 -0.57
-4.52 -4.67  0.61 -0.61
-4.52 -4.62  0.65 -0.65
-4.52 -4.57  0.69 -0.69
-4.52 -4.52  0.73 -0.73
-4.52 -4.48  0.77 -0.77
-4.52 -4.43  0.82 -0.82
-4.52 -4.38  0.86 -0.86
-4.52 -4.34  0.90 -0.90
-4.52 -4.29  0.94 -0.94
-4.52 -4.24  0.98 -0.98
-4.52 -4.19  1.01 -1.01
-4.52 -4.15  1.04 -1.04
-4.52 -4.10  1.07 -1.07
-4.52 -4.05  1.10 -1.10
-4.52 -4.01  1.13 -1.13
-4.52 -3.96  1.15 -1.15
-4.52 -3.91  1.17 -1.17
-4.52 -3.86  1.18 -1.18
-4.52 -3.82  1.20 -1.20
-4.52 -3.77  1.21 -1.21
-4.52 -3.72  1.22 -1.22
-4.52 -3.68  1.22 -1.22
-4.52 -3.63  1.22 -1.22
-4.52 -3.58  1.22 -1.22
-4.52 -3.53  1.22 -1.22
-4.52 -3.49  1.21 -1.21
-4.52 -3.44  1.20 -1.20
-4.52 -3.39  1.18 -1.18
-4.52 -3.35  1.17 -1.17
-4.52 -3.30  1.15 -1.15
-4.52 -3.25  1.13 -1.13
-4.52 -3.20  1.10 -1.10
-4.52 -3.16  1.07 -1.07
-4.52 -3.11  1.04 -1.04
-4.52 -3.06  1.01 -1.01
-4.52 -3.02  0.98 -0.98
-4.52 -2.97  0.94 -0.94
-4.52 -2.92  0.90 -0.90
-4.52 -2.87  0.86 -0.86
-4.52 -2.83  0.82 -0.82
-4.52 -2.78  0.78 -0.78
-4.52 -2.73  0.73 -0.73
-4.52 -2.69  0.69 -0.69
-4.52 -2.64  0.65 -0.65
-4.52 -2.59  0.61 -0.61
-4.52 -2.54  0.57 -0.57
-4.52 -2.50  0.54 -0.54
-4.52 -2.45  0.51 -0.51
-4.52 -2.40  0.49 -0.49
-4.52 -2.36  0.48 -0.48
-4.52 -2.31  0.48 -0.48
-4.52 -2.26  0.50 -0.50
-4.52 -2.21  0.52 -0.52
-4.52 -2.17  0.55 -0.55
-4.52 -2.12  0.60 -0.60
-4.52 -2.07  0.65 -0.65
-4.52 -2.03  0.70 -0.70
-4.52 -1.98  0.76 -0.76
-4.52 -1.93  0.83 -0.83
-4.52 -1.88  0.89 -0.89
-4.52 -1.84  0.96 -0.96
-4.52 -1.79  1.04 -1.04
-4.52 -1.74  1.11 -1.11
-4.52 -1.70  1.18 -1.18
-4.52 -1.65  1.26 -1.26
-4.52 -1.60  1.33 -1.33
-4.52 -1.56  1.41 -1.41
-4.52 -1.51  1.48 -1.48
-4.52 -1.46  1.55 -1.55
-4.52 -1.41  1.63 -1.63
-4.52 -1.37  1.70 -1.70
-4.52 -1.32  1.77 -1.77
-4.52 -1.27  1.84 -1.84
-4.52 -1.23  1.91 -1.91
-4.52 -1.18  1.98 -1.98
-4.52 -1.13  2.05 -2.05
-4.52 -1.08  2.11 -2.11
-4.52 -1.04  2.18 -2.18
-4.52 -0.99  2.24 -2.24
-4.52 -0.94  2.30 -2.30
-4.52 -0.90  2.35 -2.35
-4.52 -0.85  2.41 -2.41
-4.52 -0.80  2.46 -2.46
-4.52 -0.75  2.51 -2.51
-4.52 -0.71  2.56 -2.56
-4.52 -0.66  2.60 -2.60
-4.52 -0.61  2.65 -2.65
-4.52 -0.57  2.68 -2.68
-4.52 -0.52  2.72 -2.72
-4.52 -0.47  2.75 -2.75
-4.52 -0.42  2.78 -2.78
-4.52 -0.38  2.81 -2.81
-4.52 -0.33  2.84 -2.84
-4.52 -0.28  2.86 -2.86
-4.52 -0.24  2.88 -2.88
-4.52 -0.19  2.89 -2.89
-4.52 -0.14  2.90 -2.90
-4.52 -0.09  2.91 -2.91

-4.48 -9.42  0.52 -0.52
-4.48 -9.38  0.57 -0.57
-4.48 -9.33  0.62 -0.62
-4.48 -9.28  0.68 -0.68
-4.48 -9.24  0.75 -0.75
-4.48 -9.19  0.82 -0.82
-4.48 -9.14  0.89 -0.89
-4.48 -9.09  0.96 -0.96
-4.48 -9.05  1.03 -1.03
-4.48 -9.00  1.11 -1.11
-4.48 -8.95  1.18 -1.18
-4.48 -8.91  1.26 -1.26
-4.48 -8.86  1.34 -1.34
-4.48 -8.81  1.41 -1.41
-4.48 -8.77  1.49 -1.49
-4.48 -8.72  1.56 -1.56
-4.48 -8.67  1.64 -1.64
-4.48 -8.62  1.71 -1.71
-4.48 -8.58  1.79 -1.79
-4.48 -8.53  1.86 -1.86
-4.48 -8.48  1.93 -1.93
-4.48 -8.44  2.00 -2.00
-4.48 -8.39  2.06 -2.06
-4.48 -8.34  2.13 -2.13
-4.48 -8.29  2.19 -2.19
-4.48 -8.25  2.25 -2.25
-4.48 -8.20  2.31 -2.31
-4.48 -8.15  2.37 -2.37
-4.48 -8.11  2.43 -2.43
-4.48 -8.06  2.48 -2.48
-4.48 -8.01  2.53 -2.53
-4.48 -7.96  2.58 -2.58
-4.48 -7.92  2.62 -2.62
-4.48 -7.87  2.66 -2.66
-4.48 -7.82  2.70 -2.70
-4.48 -7.78  2.74 -2.74
-4.48 -7.73  2.77 -2.77
-4.48 -7.68  2.80 -2.80
-4.48 -7.63  2.83 -2.83
-4.48 -7.59  2.86 -2.86
-4.48 -7.54  2.88 -2.88
-4.48 -7.49  2.90 -2.90
-4.48 -7.45  2.91 -2.91
-4.48 -7.40  2.92 -2.92
-4.48 -7.35  2.93 -2.93
-4.48 -7.30  2.94 -2.94
-4.48 -7.26  2.94 -2.94
-4.48 -7.21  2.94 -2.94
-4.48 -7.16  2.93 -2.93
-4.48 -7.12  2.92 -2.92
-4.48 -7.07  2.91 -2.91
-4.48 -7.02  2.90 -2.90
-4.48 -6.97  2.88 -2.88
-4.48 -6.93  2.86 -2.86
-4.48 -6.88  2.83 -2.83
-4.48 -6.83  2.81 -2.81
-4.48 -6.79  2.78 -2.78
-4.48 -6.74  2.74 -2.74
-4.48 -6.69  2.71 -2.71
-4.48 -6.64  2.67 -2.67
-4.48 -6.60  2.63 -2.63
-4.48 -6.55  2.58 -2.58
-4.48 -6.50  2.53 -2.53
-4.48 -6.46  2.48 -2.48
-4.48 -6.41  2.43 -2.43
-4.48 -6.36  2.38 -2.38
-4.48 -6.31  2.32 -2.32
-4.48 -6.27  2.26 -2.26
-4.48 -6.22  2.20 -2.20
-4.48 -6.17  2.13 -2.13
-4.48 -6.13  2.07 -2.07
-4.48 -6.08  2.00 -2.00
-4.48 -6.03  1.93 -1.93
-4.48 -5.98  1.86 -1.86
-4.48 -5.94  1.79 -1.79
-4.48 -5.89  1.72 -1.72
-4.48 -5.84  1.64 -1.64
-4.48 -5.80  1.57 -1.57
-4.48 -5.75  1.49 -1.49
-4.48 -5.70  1.42 -1.42
-4.48 -5.65  1.34 -1.34
-4.48 -5.61  1.27 -1.27
-4.48 -5.56  1.19 -1.19
-4.48 -5.51  1.11 -1.11
-4.48 -5.47  1.04 -1.04
-4.48 -5.42  0.97 -0.97
-4.48 -5.37  0.89 -0.89
-4.48 -5.32  0.82 -0.82
-4.48 -5.28  0.75 -0.75
-4.48 -5.23  0.69 -0.69
-4.48 -5.18  0.63 -0.63
-4.48 -5.14  0.57 -0.57
-4.48 -5.09  0.52 -0.52
-4.48 -5.04  0.48 -0.48
-4.48 -5.00  0.45 -0.45
-4.48 -4.95  0.43 -0.43
-4.48 -4.90  0.42 -0.42
-4.48 -4.85  0.42 -0.42
-4.48 -4.81  0.44 -0.44
-4.48 -4.76  0.47 -0.47
-4.48 -4.71  0.50 -0.50
-4.48 -4.67  0.54 -0.54
-4.48 -4.62  0.58 -0.58
-4.48 -4.57  0.62 -0.62
-4.48 -4.52  0.67 -0.67
-4.48 -4.48  0.71 -0.71
-4.48 -4.43  0.76 -0.76
-4.48 -4.38  0.80 -0.80
-4.48 -4.34  0.84 -0.84
-4.48 -4.29  0.88 -0.88
-4.48 -4.24  0.92 -0.92
-4.48 -4.19  0.95 -0.95
-4.48 -4.15  0.99 -0.99
-4.48 -4.10  1.02 -1.02
-4.48 -4.05  1.05 -1.05
-4.48 -4.01  1.07 -1.07
-4.48 -3.96  1.09 -1.09
-4.48 -3.91  1.11 -1.11
-4.48 -3.86  1.13 -1.13
-4.48 -3.82  1.14 -1.14
-4.48 -3.77  1.16 -1.16
-4.48 -3.72  1.16 -1.16
-4.48 -3.68  1.17 -1.17
-4.48 -3.63  1.17 -1.17
-4.48 -3.58  1.17 -1.17
-4.48 -3.53  1.16 -1.16
-4.48 -3.49  1.16 -1.16
-4.48 -3.44  1.14 -1.14
-4.48 -3.39  1.13 -1.13
-4.48 -3.35  1.11 -1.11
-4.48 -3.30  1.09 -1.09
-4.48 -3.25  1.07 -1.07
-4.48 -3.20  1.05 -1.05
-4.48 -3.16  1.02 -1.02
-4.48 -3.11  0.99 -0.99
-4.48 -3.06  0.95 -0.95
-4.48 -3.02  0.92 -0.92
-4.48 -2.97  0.88 -0.88
-4.48 -2.92  0.84 -0.84
-4.48 -2.87  0.80 -0.80
-4.48 -2.83  0.76 -0.76
-4.48 -2.78  0.71 -0.71
-4.48 -2.73  0.67 -0.67
-4.48 -2.69  0.62 -0.62
-4.48 -2.64  0.58 -0.58
-4.48 -2.59  0.54 -0.54
-4.48 -2.54  0.50 -0.50
-4.48 -2.50  0.47 -0.47
-4.48 -2.45  0.44 -0.44
-4.48 -2.40  0.42 -0.42
-4.48 -2.36  0.42 -0.42
-4.48 -2.31  0.43 -0.43
-4.48 -2.26  0.45 -0.45
-4.48 -2.21  0.48 -0.48
-4.48 -2.17  0.52 -0.52
-4.48 -2.12  0.57 -0.57
-4.48 -2.07  0.62 -0.62
-4.48 -2.03  0.68 -0.68
-4.48 -1.98  0.75 -0.75
-4.48 -1.93  0.82 -0.82
-4.48 -1.88  0.89 -0.89
-4.48 -1.84  0.96 -0.96
-4.48 -1.79  1.04 -1.04
-4.48 -1.74  1.11 -1.11
-4.48 -1.70  1.19 -1.19
-4.48 -1.65  1.26 -1.26
-4.48 -1.60  1.34 -1.34
-4.48 -1.56  1.42 -1.42
-4.48 -1.51  1.49 -1.49
-4.48 -1.46  1.57 -1.57
-4.48 -1.41  1.64 -1.64
-4.48 -1.37  1.72 -1.72
-4.48 -1.32  1.79 -1.79
-4.48 -1.27  1.86 -1.86
-4.48 -1.23  1.93 -1.93
-4.48 -1.18  2.00 -2.00
-4.48 -1.13  2.07 -2.07
-4.48 -1.08  2.13 -2.13
-4.48 -1.04  2.20 -2.20
-4.48 -0.99  2.26 -2.26
-4.48 -0.94  2.32 -2.32
-4.48 -0.90  2.37 -2.37
-4.48 -0.85  2.43 -2.43
-4.48 -0.80  2.48 -2.48
-4.48 -0.75  2.53 -2.53
-4.48 -0.71  2.58 -2.58
-4.48 -0.66  2.62 -2.62
-4.48 -0.61  2.67 -2.67
-4.48 -0.57  2.71 -2.71
-4.48 -0.52  2.74 -2.74
-4.48 -0.47  2.78 -2.78
-4.48 -0.42  2.81 -2.81
-4.48 -0.38  2.83 -2.83
-4.48 -0.33  2.86 -2.86
-4.48 -0.28  2.88 -2.88
-4.48 -0.24  2.90 -2.90
-4.48 -0.19  2.91 -2.91
-4.48 -0.14  2.92 -2.92
-4.48 -0.09  2.93 -2.93

-4.43 -9.42  0.48 -0.48
-4.43 -9.38  0.54 -0.54
-4.43 -9.33  0.60 -0.60
-4.43 -9.28  0.67 -0.67
-4.43 -9.24  0.74 -0.74
-4.43 -9.19  0.81 -0.81
-4.43 -9.14  0.88 -0.88
-4.43 -9.09  0.96 -0.96
-4.43 -9.05  1.03 -1.03
-4.43 -9.00  1.11 -1.11
-4.43 -8.95  1.19 -1.19
-4.43 -8.91  1.27 -1.27
-4.43 -8.86  1.34 -1.34
-4.43 -8.81  1.42 -1.42
-4.43 -8.77  1.50 -1.50
-4.43 -8.72  1.57 -1.57
-4.43 -8.67  1.65 -1.65
-4.43 -8.62  1.72 -1.72
-4.43 -8.58  1.80 -1.80
-4.43 -8.53  1.87 -1.87
-4.43 -8.48  1.94 -1.94
-4.43 -8.44  2.01 -2.01
-4.43 -8.39  2.08 -2.08
-4.43 -8.34  2.14 -2.14
-4.43 -8.29  2.21 -2.21
-4.43 -8.25  2.27 -2.27
-4.43 -8.20  2.33 -2.33
-4.43 -8.15  2.39 -2.39
-4.43 -8.11  2.44 -2.44
-4.43 -8.06  2.50 -2.50
-4.43 -8.01  2.55 -2.55
-4.43 -7.96  2.59 -2.59
-4.43 -7.92  2.64 -2.64
-4.43 -7.87  2.68 -2.68
-4.43 -7.82  2.72 -2.72
-4.43 -7.78  2.76 -2.76
-4.43 -7.73  2.79 -2.79
-4.43 -7.68  2.82 -2.82
